asset,month,operation_count,total_value_brl,average_value_brl
PAXG,2020-03-01,22,26484.600000000002,1203.8454545454547
PAXG,2020-04-01,17,66747.28,3926.310588235294
PAXG,2020-05-01,68,36771.65000000001,540.7595588235296
PAXG,2020-06-01,198,90917.36,459.17858585858585
PAXG,2020-07-01,106,4922.3899999999985,46.437641509433945
PAXG,2020-08-01,13104,7736415.330000081,590.3857852564164
PAXG,2020-09-01,4608,1980805.3299999926,429.8622677951373
PAXG,2020-10-01,3800,1615695.1099999964,425.1829236842096
PAXG,2020-11-01,10022,6063129.500000018,604.9819896228315
PAXG,2020-12-01,12437,4796373.6900000395,385.6535892900249
PAXG,2021-01-01,26883,12967371.550000448,482.363261168785
PAXG,2021-02-01,25720,13598187.900000487,528.7009292379661
PAXG,2021-03-01,20130,10898395.620000191,541.4006766020959
PAXG,2021-04-01,28803,18342491.410000287,636.8257268340203
PAXG,2021-05-01,20964,13738443.330000278,655.3350186033332
PAXG,2021-06-01,8529,8732399.030000053,1023.8479341071701
PAXG,2021-07-01,6389,2851644.409999993,446.33658005947615
PAXG,2021-08-01,11922,4894209.590000067,410.5191737963485
PAXG,2021-09-01,9249,3378778.69000002,365.31286517461564
PAXG,2021-10-01,13300,4380105.180000096,329.33121654136056
PAXG,2021-11-01,12540,4118313.5799999908,328.41416108452876
PAXG,2021-12-01,8940,3246038.6499999855,363.09157158836524
PAXG,2022-01-01,6501,3277233.86999999,504.11227041993385
PAXG,2022-02-01,10092,3234009.009999986,320.4527358303593
PAXG,2022-03-01,9299,3064746.5600000024,329.57807936337264
PAXG,2022-04-01,9586,1894781.9299999988,197.6613738785728
PAXG,2022-05-01,9329,25096676.52999999,2690.178639725586
PAXG,2022-06-01,7304,1451960.3899999987,198.78975766703158
PAXG,2022-07-01,5164,965115.4299999984,186.89299573973634
PAXG,2022-08-01,3580,828469.4899999993,231.41605865921767
PAXG,2022-09-01,2862,539208.149999999,188.40256813417156
PAXG,2022-10-01,1979,576261.3299999989,291.1881404749868
PAXG,2022-11-01,3562,1577742.1200000003,442.9371476698485
PAXG,2022-12-01,2512,868336.6899999988,345.675433917197
PAXG,2023-01-01,3224,909578.6999999995,282.1273883374688
PAXG,2023-02-01,3436,3599832.64000001,1047.681210710131
PAXG,2023-03-01,4116,1402073.2799999989,340.6397667638481
PAXG,2023-04-01,2314,507943.71000000014,219.50894987035443
PAXG,2023-05-01,2351,593366.899999999,252.3891535516797
PAXG,2023-06-01,1900,452261.1700000003,238.03219473684226
PAXG,2023-07-01,1948,431011.87999999954,221.25866529774103
PAXG,2023-08-01,2490,521836.7900000001,209.57300803212854
PAXG,2023-09-01,1765,286368.63000000035,162.24851558073675
PAXG,2023-10-01,3161,497839.11000000004,157.4941822208162
PAXG,2023-11-01,3617,693270.74,191.67009676527508
PAXG,2023-12-01,3918,558166.3399999997,142.46205717202648
PAXG,2024-01-01,3447,540713.8799999999,156.8650652741514
PAXG,2024-02-01,4304,631102.7599999988,146.63168215613356
PAXG,2024-03-01,7163,1066241.8799999987,148.85409465307814
PAXG,2024-04-01,6259,1530802.6199999978,244.57622942962098
PAXG,2024-05-01,4264,513661.3099999997,120.46465994371475
PAXG,2024-06-01,4259,610518.6400000001,143.3478844799249
PAXG,2024-07-01,5288,904179.4699999981,170.98704046898604
PAXG,2024-08-01,4461,846193.4699999986,189.68694687289815
PAXG,2024-09-01,4309,821531.4999999997,190.65479229519602
PAXG,2024-10-01,7206,1584013.4199999995,219.818681654177
PAXG,2024-11-01,10035,2072232.2099999988,206.5004693572495
PAXG,2024-12-01,7819,2462823.810000001,314.97938483182
PAXG,2025-01-01,8190,3140976.1599999974,383.5135726495723
PAXG,2025-02-01,8159,2427848.5899999975,297.56693099644536
PAXG,2025-03-01,9027,1462451.0699999954,162.0085377201723
PAXG,2025-04-01,12219,5281011.659999984,432.1967149521225
PAXG,2025-05-01,10788,2894804.4099999964,268.33559603262853
PAXG,2025-06-01,11584,2822301.6299999924,243.63791695441924
PAXG,2025-07-01,13015,2586615.6399999917,198.74111717249264
PAXG,2025-08-01,10176,2273021.0699999975,223.37078124999977
PAXG,2025-09-01,16139,6230465.030000066,386.0502528037714
PAXG,2025-10-01,26114,57179943.52000016,2189.6279206555932
PAXG,2025-11-01,19516,7155064.210000147,366.62554878049536
PAXG,2025-12-01,14349,5173892.000000291,360.57509234094994
PAXG,2026-01-01,23096,13560139.450000275,587.1206897298352
PAXG,2026-02-01,18942,13283999.100000225,701.2986537852511
PAXG,2026-03-01,14974,10185312.96000014,680.1998771203513
PAXG,2026-04-01,13296,3690294.639999985,277.54923586040803
PAXG,2026-05-01,33133,11291512.300000038,340.793538164369
PAXG,2026-06-01,20771,4890970.689999988,235.4711227191752
PUNDIX,2021-04-01,33184,29467736.18000012,888.0103718659631
PUNDIX,2021-05-01,24025,18184315.509999987,756.8913843912585
PUNDIX,2021-06-01,8133,4725601.730000007,581.0404192794796
PUNDIX,2021-07-01,10876,7417785.320000009,682.0324862081656
PUNDIX,2021-08-01,12207,9549969.940000013,782.3355402637841
PUNDIX,2021-09-01,5669,3909947.1500000064,689.7066766625519
PUNDIX,2021-10-01,7493,5473225.009999994,730.445083411183
PUNDIX,2021-11-01,2814,1714553.6600000013,609.2941222459137
PUNDIX,2021-12-01,1759,967328.350000001,549.9308413871523
PUNDIX,2022-01-01,975,528413.1100000002,541.9621641025643
PUNDIX,2022-02-01,1242,716632.0999999994,576.9984702093393
PUNDIX,2022-03-01,933,529001.94,566.9902893890675
PUNDIX,2022-04-01,1840,1141986.4500000002,620.6448097826088
PUNDIX,2022-05-01,790,331249.0100000006,419.30254430379824
PUNDIX,2022-06-01,576,161846.78,280.9839930555556
PUNDIX,2022-07-01,1673,853863.3999999997,510.3786013150028
PUNDIX,2022-08-01,3303,1500826.2399999937,454.38275507114554
PUNDIX,2022-09-01,3666,2225221.539999995,606.9889634478982
PUNDIX,2022-10-01,1034,476418.9799999995,460.75336557059916
PUNDIX,2022-11-01,677,224941.63999999993,332.2623929098965
PUNDIX,2022-12-01,518,153750.50000000006,296.8156370656372
PUNDIX,2023-01-01,463,135040.69999999998,291.66457883369327
PUNDIX,2023-02-01,711,241679.9900000003,339.91559774964884
PUNDIX,2023-03-01,272,55069.98999999996,202.4631985294116
PUNDIX,2023-04-01,164,27805.93,169.5483536585366
PUNDIX,2023-05-01,138,18195.640000000003,131.85246376811597
PUNDIX,2023-06-01,161,26197.929999999997,162.7200621118012
PUNDIX,2023-07-01,207,41910.850000000006,202.4678743961353
PUNDIX,2023-08-01,145,31337.539999999994,216.12096551724133
PUNDIX,2023-09-01,74,16482.2,222.73243243243243
PUNDIX,2023-10-01,150,44200.729999999996,294.6715333333333
PUNDIX,2023-11-01,163,48736.619999999995,298.9976687116564
PUNDIX,2023-12-01,208,43633.229999999974,209.77514423076911
PUNDIX,2024-01-01,172,24686.250000000007,143.52470930232562
PUNDIX,2024-02-01,197,30950.77,157.1105076142132
PUNDIX,2024-03-01,710,246981.89999999997,347.86183098591545
PUNDIX,2024-04-01,1849,512656.4399999999,277.26146024878307
PUNDIX,2024-05-01,380,105712.45,278.19065789473683
PUNDIX,2024-06-01,237,42594.549999999996,179.72383966244723
PUNDIX,2024-07-01,246,37101.609999999986,150.8195528455284
PUNDIX,2024-08-01,114,27599.789999999994,242.10342105263152
PUNDIX,2024-09-01,205,27153.189999999995,132.45458536585363
PUNDIX,2024-10-01,122,22823.68,187.07934426229508
PUNDIX,2024-11-01,526,149658.19000000012,284.5212737642588
PUNDIX,2024-12-01,276,129739.92000000003,470.07217391304357
PUNDIX,2025-01-01,429,98988.46999999999,230.74235431235428
PUNDIX,2025-02-01,51,4399.53,86.26529411764706
PUNDIX,2025-03-01,48,6435.009999999999,134.06270833333332
PUNDIX,2025-04-01,275,206522.66999999993,750.991527272727
PUNDIX,2025-05-01,388,78236.71,201.6410051546392
PUNDIX,2025-06-01,72,26622.140000000003,369.75194444444446
PUNDIX,2025-07-01,145,62105.34,428.3126896551724
PUNDIX,2025-08-01,57,23729.09,416.2998245614035
PUNDIX,2025-09-01,28,3168.1800000000003,113.14928571428572
PUNDIX,2025-10-01,138,33151.23999999999,240.22637681159412
PUNDIX,2025-11-01,35,8004.540000000002,228.7011428571429
PUNDIX,2025-12-01,23,3649.59,158.67782608695651
PUNDIX,2026-01-01,40,5684.239999999999,142.10599999999997
PUNDIX,2026-02-01,60,26189.54,436.49233333333336
PUNDIX,2026-03-01,14,840.8799999999999,60.06285714285713
PUNDIX,2026-04-01,11,1044.62,94.96545454545453
PUNDIX,2026-05-01,34,3082.3699999999994,90.65794117647057
PUNDIX,2026-06-01,209,30997.909999999978,148.31535885167455
SNX,2020-07-01,1,5295.5,5295.5
SNX,2020-08-01,1,613.18,613.18
SNX,2020-12-01,8,160941.39,20117.67375
SNX,2021-01-01,37,329400.58999999997,8902.718648648648
SNX,2021-02-01,46,173657.1,3775.154347826087
SNX,2021-03-01,28,86189.64,3078.2014285714286
SNX,2021-04-01,23,48069.04,2089.958260869565
SNX,2021-05-01,21938,17191422.520000275,783.6367271401347
SNX,2021-06-01,13506,4691318.7199999895,347.3507122760247
SNX,2021-07-01,26616,19058711.200000223,716.0621881575076
SNX,2021-08-01,27731,19080666.230000217,688.06268183622
SNX,2021-09-01,18396,15681440.310000159,852.4375032615873
SNX,2021-10-01,14848,10671212.760000072,718.69698006466
SNX,2021-11-01,13440,9409433.390000008,700.1066510416673
SNX,2021-12-01,7212,3998234.989999991,554.3864378813076
SNX,2022-01-01,7799,4444015.230000005,569.8185959738435
SNX,2022-02-01,3907,1359869.7499999984,348.0598285129251
SNX,2022-03-01,4646,1979912.2099999988,426.1541562634522
SNX,2022-04-01,7332,3130083.6699999985,426.90721085651916
SNX,2022-05-01,4079,935127.1899999987,229.25403039960742
SNX,2022-06-01,6617,2201742.12,332.74023273386734
SNX,2022-07-01,6785,2621170.0899999933,386.3183625644795
SNX,2022-08-01,4760,2410745.4600000028,506.45913025210143
SNX,2022-09-01,4355,1479528.7599999993,339.73105855338673
SNX,2022-10-01,3012,1015386.36,337.11366533864543
SNX,2022-11-01,3381,889740.0099999997,263.1588317065956
SNX,2022-12-01,2175,458840.4099999998,210.9611080459769
SNX,2023-01-01,3149,693103.4399999987,220.1027119720542
SNX,2023-02-01,5509,2024564.4299999978,367.5012579415498
SNX,2023-03-01,10009,3524497.779999995,352.1328584274148
SNX,2023-04-01,3287,966162.9499999998,293.9345756008518
SNX,2023-05-01,2207,957399.6400000002,433.8013774354328
SNX,2023-06-01,2774,663556.6000000002,239.20569574621493
SNX,2023-07-01,5454,1585506.2099999967,290.70520902090146
SNX,2023-08-01,3232,738393.8800000001,228.46345297029706
SNX,2023-09-01,3184,736719.8099999995,231.38184987437168
SNX,2023-10-01,2797,663597.27,237.25322488380408
SNX,2023-11-01,6227,3398862.31,545.826611530432
SNX,2023-12-01,10141,5110239.529999986,503.9186993393143
SNX,2024-01-01,25016,3366338.7600000068,134.56742724656246
SNX,2024-02-01,13705,9661288.310000002,704.9462466253194
SNX,2024-03-01,16270,10347186.069999933,635.9671831591846
SNX,2024-04-01,13011,6582817.829999978,505.9424971178217
SNX,2024-05-01,7467,2516491.1900000027,337.01502477568005
SNX,2024-06-01,6418,3141966.1999999997,489.5553443440324
SNX,2024-07-01,6895,2004793.3599999987,290.760458303118
SNX,2024-08-01,5728,2096156.5800000012,365.9491236033522
SNX,2024-09-01,3111,1105947.2500000002,355.4957409193186
SNX,2024-10-01,4138,1227123.4000000013,296.54987916868083
SNX,2024-11-01,8992,5121874.999999992,569.6035364768674
SNX,2024-12-01,11325,4245745.390000005,374.90025518763844
SNX,2025-01-01,6137,2819919.579999998,459.4947987616096
SNX,2025-02-01,4724,1558873.0400000021,329.990059271804
SNX,2025-03-01,2923,651027.9100000003,222.72593568251804
SNX,2025-04-01,2585,752194.3899999999,290.98429013539646
SNX,2025-05-01,3317,723336.5599999999,218.06950859210127
SNX,2025-06-01,2422,779463.3299999997,321.82631296449205
SNX,2025-07-01,4822,1106559.8800000015,229.48151804230642
SNX,2025-08-01,3905,1579478.7999999998,404.4760051216389
SNX,2025-09-01,5214,4527034.920000003,868.2460529344079
SNX,2025-10-01,17175,29427348.57999989,1713.382741193589
SNX,2025-11-01,3786,1421147.4400000004,375.3691072371898
SNX,2025-12-01,2838,505186.08000000013,178.00778012684995
SNX,2026-01-01,2718,756073.5400000002,278.17275202354676
SNX,2026-02-01,4207,922535.9699999992,219.28594485381487
SNX,2026-03-01,2833,239057.76999999996,84.3832580303565
SNX,2026-04-01,2122,231815.28000000003,109.24377002827522
SNX,2026-05-01,1736,122358.16000000006,70.48281105990787
SNX,2026-06-01,2401,154124.13999999996,64.19164514785504
SOL,2020-08-01,1,14322.0,14322.0
SOL,2020-09-01,2,54774.26,27387.13
SOL,2020-11-01,2,1829.21,914.605
SOL,2020-12-01,8,357.67,44.70875
SOL,2021-01-01,12,3706.55,308.87916666666666
SOL,2021-02-01,65,77384.27000000002,1190.527230769231
SOL,2021-03-01,25,49357.0,1974.28
SOL,2021-04-01,125,1024317.77,8194.54216
SOL,2021-05-01,149,1289233.63,8652.574697986576
SOL,2021-06-01,125,177359.26999999996,1418.8741599999996
SOL,2021-07-01,4538,5875836.759999997,1294.807571617452
SOL,2021-08-01,33457,61203288.109999865,1829.311896165223
SOL,2021-09-01,62791,165328064.07,2632.9898244971414
SOL,2021-10-01,36563,75482852.68000013,2064.460046495094
SOL,2021-11-01,44174,72842958.2699998,1649.000730520211
SOL,2021-12-01,96126,119780683.83999608,1246.079976697211
SOL,2022-01-01,55726,48101173.70000046,863.172912105668
SOL,2022-02-01,56924,84553858.64000031,1485.3815374885867
SOL,2022-03-01,46613,25823858.350000262,554.0054995387609
SOL,2022-04-01,43561,28998946.300000202,665.7089208236772
SOL,2022-05-01,43923,239733030.30999985,5458.029513239074
SOL,2022-06-01,38302,18806395.42000033,491.00296120307894
SOL,2022-07-01,39831,18903375.08000007,474.5895177123364
SOL,2022-08-01,34328,14129378.69000004,411.59923939641226
SOL,2022-09-01,25693,8368010.220000023,325.69222044915045
SOL,2022-10-01,20212,6572850.909999986,325.19547348109967
SOL,2022-11-01,62740,30134894.77000004,480.31391090213646
SOL,2022-12-01,36300,23209321.399999995,639.3752451790632
SOL,2023-01-01,142920,35239289.00000001,246.56653372516098
SOL,2023-02-01,87127,27306408.789999943,313.4092622264045
SOL,2023-03-01,73792,23730754.980000034,321.589806212056
SOL,2023-04-01,69598,17930728.619999986,257.63281444869085
SOL,2023-05-01,51584,10932790.460000057,211.94150240384727
SOL,2023-06-01,61023,16542526.180000607,271.0867407371091
SOL,2023-07-01,103986,26216526.90000048,252.11592810571113
SOL,2023-08-01,48817,13730311.300000317,281.2608578978699
SOL,2023-09-01,60465,13114115.31000008,216.88770875713357
SOL,2023-10-01,222771,56709838.66000199,254.56562416114303
SOL,2023-11-01,385332,201756743.7699977,523.591977230019
SOL,2023-12-01,199911,145992622.1900004,730.2880891496736
SOL,2024-01-01,139072,119936038.96000056,862.4024890704136
SOL,2024-02-01,365545,232175650.4800048,635.1492989372165
SOL,2024-03-01,866468,665848012.2100017,768.4623231440765
SOL,2024-04-01,522555,481587733.24999595,921.6020002679066
SOL,2024-05-01,446003,360840898.5499994,809.0548685771159
SOL,2024-06-01,384200,276495494.94999725,719.6655256376815
SOL,2024-07-01,513893,475361763.44999653,925.0208962760663
SOL,2024-08-01,509467,641186595.8400029,1258.543921078309
SOL,2024-09-01,355320,376710877.0500003,1060.2017253461677
SOL,2024-10-01,443657,510726680.78999984,1151.1746254200878
SOL,2024-11-01,1011995,1296593147.1199927,1281.2248549844542
SOL,2024-12-01,1029695,999816477.3199978,970.9831331802114
SOL,2025-01-01,1153411,1386110177.9100087,1201.7487070177142
SOL,2025-02-01,684092,728259366.9899943,1064.563489983795
SOL,2025-03-01,767281,749346595.5899923,976.6260282608226
SOL,2025-04-01,501304,475527611.9399816,948.5813237875253
SOL,2025-05-01,551602,514463494.51999897,932.6715539827611
SOL,2025-06-01,431137,369083780.4299953,856.070762727382
SOL,2025-07-01,591119,738873781.9099811,1249.9577613136798
SOL,2025-08-01,611700,790871828.3799725,1292.908007814243
SOL,2025-09-01,603157,726086409.5899701,1203.8099691953673
SOL,2025-10-01,624616,838606445.509951,1342.5952033088345
SOL,2025-11-01,537835,551414870.7899745,1025.2491392155111
SOL,2025-12-01,273238,285618389.71000093,1045.309911908303
SOL,2026-01-01,409740,364846749.70999664,890.434787206513
SOL,2026-02-01,422926,282041248.7200031,666.8808461054726
SOL,2026-03-01,356173,288786112.4399971,810.8029312721545
SOL,2026-04-01,328514,180518306.16000423,549.4995834576433
SOL,2026-05-01,327675,173246815.8000007,528.7153911650284
SOL,2026-06-01,323532,163491302.73999408,505.33271126192795
SUSHI,2020-11-01,2,49396.18,24698.09
SUSHI,2020-12-01,6,5238.48,873.0799999999999
SUSHI,2021-01-01,35,58168.450000000004,1661.9557142857145
SUSHI,2021-02-01,68,64111.32,942.8135294117646
SUSHI,2021-03-01,33,18414.13,558.0039393939394
SUSHI,2021-04-01,73,21800.42,298.6358904109589
SUSHI,2021-05-01,10352,6534474.720000011,631.2282380216394
SUSHI,2021-06-01,11388,6934348.4700000305,608.9171469968414
SUSHI,2021-07-01,10523,7881659.510000018,748.9935864297271
SUSHI,2021-08-01,13505,10477375.16000002,775.8145249907457
SUSHI,2021-09-01,30888,25370317.240000054,821.3648420098438
SUSHI,2021-10-01,18906,13502655.66000012,714.1994953982926
SUSHI,2021-11-01,30496,24352408.170000155,798.5443392576126
SUSHI,2021-12-01,43648,31431789.84000022,720.1198185483921
SUSHI,2022-01-01,22756,13424974.840000115,589.9531921251589
SUSHI,2022-02-01,10202,4608265.899999995,451.7022054499113
SUSHI,2022-03-01,9237,3813884.419999993,412.892109992421
SUSHI,2022-04-01,6792,3583657.839999996,527.6292461719664
SUSHI,2022-05-01,7237,1426135.5799999973,197.0617078900093
SUSHI,2022-06-01,6593,1451536.0699999975,220.16321401486388
SUSHI,2022-07-01,7284,1847957.7799999996,253.70095826468966
SUSHI,2022-08-01,5627,1542328.419999997,274.0942633730224
SUSHI,2022-09-01,3642,926168.3299999995,254.30212246018658
SUSHI,2022-10-01,6972,2149811.2599999993,308.3492914515203
SUSHI,2022-11-01,6780,2175532.370000001,320.87498082595886
SUSHI,2022-12-01,3954,836783.1199999996,211.62951947395035
SUSHI,2023-01-01,3032,989191.1300000001,326.2503726912929
SUSHI,2023-02-01,3049,1074827.8499999987,352.5181534929481
SUSHI,2023-03-01,2691,1069208.37,397.3275250836121
SUSHI,2023-04-01,2125,493229.68999999994,232.10808941176467
SUSHI,2023-05-01,1634,263574.35999999987,161.30621787025694
SUSHI,2023-06-01,2113,280571.7100000001,132.78358258400382
SUSHI,2023-07-01,2146,276423.2200000001,128.80858341099724
SUSHI,2023-08-01,1884,249178.40999999992,132.26030254777066
SUSHI,2023-09-01,1552,147018.80999999997,94.72861469072163
SUSHI,2023-10-01,3136,399511.58000000013,127.39527423469391
SUSHI,2023-11-01,8944,1756371.9999999998,196.37432915921286
SUSHI,2023-12-01,4142,786794.0000000008,189.95509415741208
SUSHI,2024-01-01,9406,458096.5400000003,48.70258770997239
SUSHI,2024-02-01,8904,1533878.559999999,172.26848158131165
SUSHI,2024-03-01,10887,2424969.1899999967,222.7398906953244
SUSHI,2024-04-01,6441,1291078.4299999992,200.44689178698948
SUSHI,2024-05-01,3685,783740.4099999996,212.6839647218452
SUSHI,2024-06-01,2796,790177.8599999995,282.6101072961372
SUSHI,2024-07-01,2731,657165.15,240.63169168802636
SUSHI,2024-08-01,2660,291441.79000000015,109.56458270676697
SUSHI,2024-09-01,1650,260151.94,157.66784242424242
SUSHI,2024-10-01,2238,386995.3699999998,172.920183199285
SUSHI,2024-11-01,5536,1157597.8400000017,209.10365606936446
SUSHI,2024-12-01,10137,4247798.199999992,419.0389858932615
SUSHI,2025-01-01,4509,1144447.9599999997,253.8141406076735
SUSHI,2025-02-01,1978,327958.6599999997,165.8031648129422
SUSHI,2025-03-01,1452,252935.02000000008,174.1976721763086
SUSHI,2025-04-01,1314,160543.4,122.17914764079147
SUSHI,2025-05-01,1563,341337.42,218.38606525911706
SUSHI,2025-06-01,1557,248239.86999999997,159.4347270391779
SUSHI,2025-07-01,3145,598012.3699999995,190.14701748807616
SUSHI,2025-08-01,1675,335477.93,200.2853313432836
SUSHI,2025-09-01,1152,214274.88000000003,186.00250000000003
SUSHI,2025-10-01,1820,195227.92000000016,107.26808791208799
SUSHI,2025-11-01,1646,289142.8500000001,175.6639428918591
SUSHI,2025-12-01,1313,90976.68000000007,69.28916984006098
SUSHI,2026-01-01,1413,212288.87999999992,150.2398301486199
SUSHI,2026-02-01,2020,171467.96999999986,84.88513366336626
SUSHI,2026-03-01,1001,78744.62000000001,78.66595404595405
SUSHI,2026-04-01,1730,234658.52000000002,135.64076300578037
SUSHI,2026-05-01,1436,92162.05999999998,64.17970752089136
SUSHI,2026-06-01,1930,92183.85000000002,47.76365284974094
THETA,2019-08-01,3,874.49,291.49666666666667
