date,exchange,asset,symbol,open,high,low,close,volume,volume_brl
2024-01-16,Mercado Bitcoin,USDT,USDT/BRL,4.91990282,4.97,4.91335913,4.96135637,71389.71997386,354189.84194482653
2024-01-17,Mercado Bitcoin,USDT,USDT/BRL,4.96095615,4.98992,4.94816379,4.96181366,67024.51586218,332563.15835985134
2024-01-18,Mercado Bitcoin,USDT,USDT/BRL,4.96005,4.98995,4.94055003,4.97499959,93295.9492489,464147.3092619383
2024-01-19,Mercado Bitcoin,USDT,USDT/BRL,4.9811211,4.98727941,4.92954378,4.96435606,78966.76763379,392019.1514414173
2024-01-20,Mercado Bitcoin,USDT,USDT/BRL,4.96307863,4.98870061,4.93397792,4.96999999,39692.67718498,197272.6052124238
2024-01-21,Mercado Bitcoin,USDT,USDT/BRL,4.96999999,4.98947804,4.96528286,4.97499659,33440.72009244,166367.46842703348
2024-01-22,Mercado Bitcoin,USDT,USDT/BRL,4.968475,5.04304,4.91449,5.01853547,269800.9260652,1354005.5172970537
2024-01-23,Mercado Bitcoin,USDT,USDT/BRL,5.02016289,5.15,4.97782116,5.0,109391.53842283,546957.6921141499
2024-01-24,Mercado Bitcoin,USDT,USDT/BRL,4.98749336,5.14,4.95,4.96920892,150050.42594031,745631.9150323878
2024-01-25,Mercado Bitcoin,USDT,USDT/BRL,4.96961242,5.06727,4.9360087,4.95843622,50294.62042207,249382.6675719436
2024-01-26,Mercado Bitcoin,USDT,USDT/BRL,4.95291638,4.98501,4.90014945,4.9470596,96992.70898141,479828.7120964906
2024-01-27,Mercado Bitcoin,USDT,USDT/BRL,4.94712118,5.03702,4.93356,4.96569,23572.80672671,117055.2506347566
2024-01-28,Mercado Bitcoin,USDT,USDT/BRL,4.96056926,4.99081,4.94351,4.95788982,25273.60508989,125303.74938986581
2024-01-29,Mercado Bitcoin,USDT,USDT/BRL,4.95911,5.1,4.93511,4.97,136240.41233212,677114.8492906364
2024-01-30,Mercado Bitcoin,USDT,USDT/BRL,4.96999997,5.01866327,4.95012,4.97741255,140115.03866263,697410.3518831098
2024-01-31,Mercado Bitcoin,USDT,USDT/BRL,4.98,5.01938,4.95013,4.98887796,80038.25790093,399301.1007987455
2024-02-01,Mercado Bitcoin,USDT,USDT/BRL,4.99331242,5.012,4.942,4.95300001,122854.00537177,608495.8898349169
2024-02-02,Mercado Bitcoin,USDT,USDT/BRL,4.95357749,5.0,4.94625,4.99286192,197433.90183547,985760.2101913362
2024-02-03,Mercado Bitcoin,USDT,USDT/BRL,4.99286191,5.02716459,4.9874,4.99312865,52219.59299194,260739.14585939483
2024-02-04,Mercado Bitcoin,USDT,USDT/BRL,5.00007735,5.05,4.98791,4.99895771,30363.47916016,151785.74825010617
2024-02-05,Mercado Bitcoin,USDT,USDT/BRL,5.00239062,5.12,4.99071,5.0050635,113952.24257309,570338.2100457188
2024-02-06,Mercado Bitcoin,USDT,USDT/BRL,5.01209152,5.11721165,4.9902,5.0073,106786.79742193,534713.53073083
2024-02-07,Mercado Bitcoin,USDT,USDT/BRL,5.00756958,5.12,4.99,4.99700789,142008.94694545,709619.8283370051
2024-02-08,Mercado Bitcoin,USDT,USDT/BRL,4.99914768,5.08,4.99,5.02894,65157.75821819,327674.4566137844
2024-02-09,Mercado Bitcoin,USDT,USDT/BRL,5.02203059,5.09932545,4.99,5.00200924,91881.43914188,459591.80757218134
2024-02-10,Mercado Bitcoin,USDT,USDT/BRL,4.9954102,5.06906,4.99,5.00959,21829.38037142,109356.24561486192
2024-02-11,Mercado Bitcoin,USDT,USDT/BRL,4.99132,5.0499,4.99,5.00773997,27306.94515966,136746.08073462744
2024-02-12,Mercado Bitcoin,USDT,USDT/BRL,4.99605,5.04,4.99,4.99729304,52543.70418653,262576.2872271652
2024-02-13,Mercado Bitcoin,USDT,USDT/BRL,4.99058319,5.02995,4.95,4.99039716,145464.87119191,725927.4800758734
2024-02-14,Mercado Bitcoin,USDT,USDT/BRL,4.9929116,5.08,4.96155904,5.00736918,109661.75538269,549116.894127981
2024-02-15,Mercado Bitcoin,USDT,USDT/BRL,5.0078115,5.02999,4.9917,5.02195909,147662.90252083,741557.0555702661
2024-02-16,Mercado Bitcoin,USDT,USDT/BRL,5.02199018,5.02998,5.00005,5.02203189,65419.96086595,328541.1297113529
2024-02-17,Mercado Bitcoin,USDT,USDT/BRL,5.02266762,5.02789999,4.95,5.01987696,78621.25237153,394669.0133461889
2024-02-18,Mercado Bitcoin,USDT,USDT/BRL,5.01304649,5.02691234,4.95001,5.01193726,105262.793631,527570.5174908995
2024-02-19,Mercado Bitcoin,USDT,USDT/BRL,5.01230518,5.02998,4.98431,5.01173528,254629.12832433,1276133.785738692
2024-02-20,Mercado Bitcoin,USDT,USDT/BRL,5.013,5.02991,4.95182,4.963,94072.94625583,466884.0322676843
2024-02-21,Mercado Bitcoin,USDT,USDT/BRL,4.97118758,5.0879,4.958,4.97660264,254070.28810793,1264406.866543485
2024-02-22,Mercado Bitcoin,USDT,USDT/BRL,4.99005031,5.01473318,4.96018122,5.0030686,107314.35475514,536901.0786047016
2024-02-23,Mercado Bitcoin,USDT,USDT/BRL,5.0030371,5.03841146,4.98881,5.03841146,105243.49244335,530260.018416998
2024-02-24,Mercado Bitcoin,USDT,USDT/BRL,5.02871234,5.0456,5.01375664,5.02338331,107033.06225389,537668.098544382
2024-02-25,Mercado Bitcoin,USDT,USDT/BRL,5.03,5.04193998,5.01086501,5.0324048,52679.8993208,265106.5782055107
2024-02-26,Mercado Bitcoin,USDT,USDT/BRL,5.03720279,5.04,4.97000007,5.00633112,331859.64347813,1661399.260616667
2024-02-27,Mercado Bitcoin,USDT,USDT/BRL,5.00065166,5.02000007,4.97000007,4.98,150011.5047413,747057.2936116741
2024-02-28,Mercado Bitcoin,USDT,USDT/BRL,4.97469068,5.01366852,4.9,5.00027723,278422.26287689,1392188.5013883875
2024-02-29,Mercado Bitcoin,USDT,USDT/BRL,5.00699,5.03,4.99,5.01731,218615.64990196,1096862.486409603
2024-03-01,Mercado Bitcoin,USDT,USDT/BRL,5.01647,5.02,4.89011,4.996,849569.74518425,4244450.446940513
2024-03-02,Mercado Bitcoin,USDT,USDT/BRL,5.0,5.02000007,5.0,5.01600277,87411.48695478,438456.26069499535
2024-03-03,Mercado Bitcoin,USDT,USDT/BRL,5.0198,5.03904579,5.0,5.02156428,114886.21897417,576908.5334649503
2024-03-04,Mercado Bitcoin,USDT,USDT/BRL,5.01916095,5.085,4.98000007,5.0011,374331.70398567,1872070.2848027344
2024-03-05,Mercado Bitcoin,USDT,USDT/BRL,5.00684,5.1,4.98,5.01622399,456609.98261891,2290457.9488864597
2024-03-06,Mercado Bitcoin,USDT,USDT/BRL,5.01471234,5.02000007,4.96111,4.98515835,295922.16265669,1475218.8401180562
2024-03-07,Mercado Bitcoin,USDT,USDT/BRL,4.99499666,5.01032333,4.9642,4.97705,164897.44736,820702.840383088
2024-03-08,Mercado Bitcoin,USDT,USDT/BRL,4.9954,5.04381932,4.97051,5.04,190266.94503568,958945.4029798271
2024-03-09,Mercado Bitcoin,USDT,USDT/BRL,5.04,5.07438,5.02299999,5.0302,109012.90751269,548356.7273703332
2024-03-10,Mercado Bitcoin,USDT,USDT/BRL,5.04985,5.26422,5.02004999,5.03885,125517.37420353,632463.2210054571
2024-03-11,Mercado Bitcoin,USDT,USDT/BRL,5.04945,5.1992,4.99,5.01374052,442466.45232052,2218411.980740039
2024-03-12,Mercado Bitcoin,USDT,USDT/BRL,5.01297155,5.05985989,4.99223,5.01807532,265109.01469439,1330337.003747436
2024-03-13,Mercado Bitcoin,USDT,USDT/BRL,5.01801738,5.095,5.0,5.02073393,265795.08450599,1334486.3992064411
2024-03-14,Mercado Bitcoin,USDT,USDT/BRL,5.02426,5.05583,5.0,5.04240825,340164.79645744,1715249.7760165664
2024-03-15,Mercado Bitcoin,USDT,USDT/BRL,5.03547275,5.14,5.01076006,5.04705198,577605.03229552,2915202.621905068
2024-03-16,Mercado Bitcoin,USDT,USDT/BRL,5.04689983,5.12917,5.03036,5.0474815,147768.69984378,745859.7787405323
2024-03-17,Mercado Bitcoin,USDT,USDT/BRL,5.04709,5.10554234,5.03612001,5.04944216,137800.48167805,695815.5618534533
2024-03-18,Mercado Bitcoin,USDT,USDT/BRL,5.04254142,5.09090421,5.0253,5.07744999,285046.79460024,1447310.8443925206
2024-03-19,Mercado Bitcoin,USDT,USDT/BRL,5.06481546,5.09899,5.04015708,5.0848,228701.03422817,1162899.018843399
2024-03-20,Mercado Bitcoin,USDT,USDT/BRL,5.08479998,5.09804781,5.01,5.02045197,221704.59234644,1113057.2574037316
2024-03-21,Mercado Bitcoin,USDT,USDT/BRL,5.02808,5.0299,4.99618,5.02701764,269822.40379663,1356401.983552862
2024-03-22,Mercado Bitcoin,USDT,USDT/BRL,5.0209,5.05989999,4.98298848,5.0533,302280.88056921,1527515.973780389
2024-03-23,Mercado Bitcoin,USDT,USDT/BRL,5.0533,5.05459,5.03421,5.04991499,60096.08810589,303480.13616629463
2024-03-24,Mercado Bitcoin,USDT,USDT/BRL,5.04380777,5.0698686,5.02541,5.04098384,83726.22079925,422062.5260332911
2024-03-25,Mercado Bitcoin,USDT,USDT/BRL,5.02811131,5.04901,4.90022,5.005,218714.13986267,1094664.2700126634
2024-03-26,Mercado Bitcoin,USDT,USDT/BRL,5.005,5.06866601,4.89010001,5.01164339,248817.94566989,1246986.8127298832
2024-03-27,Mercado Bitcoin,USDT,USDT/BRL,5.01312291,5.04927735,4.99929902,5.00898546,241796.41776831,1211154.7408815504
2024-03-28,Mercado Bitcoin,USDT,USDT/BRL,5.00964245,5.0999,4.96,5.03397887,269283.78616801,1355568.8896033606
2024-03-29,Mercado Bitcoin,USDT,USDT/BRL,5.04507401,5.1,5.02201234,5.05376823,134906.49705658,681786.1688451326
2024-03-30,Mercado Bitcoin,USDT,USDT/BRL,5.05530001,5.09933062,5.05,5.06572308,85910.61647709,435199.3927050231
2024-03-31,Mercado Bitcoin,USDT,USDT/BRL,5.07284434,5.09829,5.005,5.0676,141090.62142979,714990.8331576036
2024-04-01,Mercado Bitcoin,USDT,USDT/BRL,5.05188205,5.12,5.03534558,5.10053017,219436.75396512,1119243.7840059616
2024-04-02,Mercado Bitcoin,USDT,USDT/BRL,5.10053017,5.16,5.0779,5.10710182,331442.00936298,1692708.0892421321
2024-04-03,Mercado Bitcoin,USDT,USDT/BRL,5.10514611,5.1371,5.07161,5.0984781,370427.44040073,1888616.1925221772
2024-04-04,Mercado Bitcoin,USDT,USDT/BRL,5.09056448,5.10388,5.04469633,5.09146882,145411.92032386,740360.2583852574
2024-04-05,Mercado Bitcoin,USDT,USDT/BRL,5.08505,5.1104,5.05544838,5.10145103,210237.35461201,1072515.5692299136
2024-04-06,Mercado Bitcoin,USDT,USDT/BRL,5.10778563,5.11984929,5.08543207,5.1071,39908.07688353,203814.53945187604
2024-04-07,Mercado Bitcoin,USDT,USDT/BRL,5.11533959,5.1169,5.08329488,5.115,23596.85441747,120697.91034535905
2024-04-08,Mercado Bitcoin,USDT,USDT/BRL,5.10748652,5.11681234,5.04841,5.06124997,182581.28946147,924089.5458094265
2024-04-09,Mercado Bitcoin,USDT,USDT/BRL,5.06819,5.09793,5.03126942,5.04539741,105977.5907452,534699.061863872
2024-04-10,Mercado Bitcoin,USDT,USDT/BRL,5.05,5.119,5.03528277,5.08365019,205462.79505632,1044500.9771259923
2024-04-11,Mercado Bitcoin,USDT,USDT/BRL,5.08365019,5.14513825,5.06041,5.11079997,131621.88113414,672693.1061517064
2024-04-12,Mercado Bitcoin,USDT,USDT/BRL,5.105,5.2,5.05012,5.1849592,313369.47521947,1624807.9435383629
2024-04-13,Mercado Bitcoin,USDT,USDT/BRL,5.17550516,5.49,5.1552,5.32000997,411940.21242551,2191526.037147631
2024-04-14,Mercado Bitcoin,USDT,USDT/BRL,5.31890997,5.49984994,5.24,5.25115,111010.10090752,582930.6913805236
2024-04-15,Mercado Bitcoin,USDT,USDT/BRL,5.25111,5.35,5.17,5.24,302749.17084357,1586405.655220307
2024-04-16,Mercado Bitcoin,USDT,USDT/BRL,5.24741235,5.6399,5.23499775,5.30423653,301086.92208918,1597036.2508506924
2024-04-17,Mercado Bitcoin,USDT,USDT/BRL,5.30423654,5.33,5.24350535,5.27230229,196039.2488304,1033578.1805383977
2024-04-18,Mercado Bitcoin,USDT,USDT/BRL,5.27886236,5.30937,5.2640879,5.30276999,187691.92840769,995287.1253255269
2024-04-19,Mercado Bitcoin,USDT,USDT/BRL,5.29675322,5.49,5.21055749,5.25174999,410788.47894222,2157358.3901769193
2024-04-20,Mercado Bitcoin,USDT,USDT/BRL,5.28913999,5.28913999,5.236,5.26,56835.42273187,298954.3235696362
2024-04-21,Mercado Bitcoin,USDT,USDT/BRL,5.2599999,5.27,5.22071,5.24000003,62483.52432324,327413.66932828334
2024-04-22,Mercado Bitcoin,USDT,USDT/BRL,5.26667997,5.26938,5.15551,5.20375,301736.44282768,1570161.0143645396
2024-04-23,Mercado Bitcoin,USDT,USDT/BRL,5.19394001,5.22593197,5.05,5.16988,222921.17700653,1152475.7345825194
2024-04-24,Mercado Bitcoin,USDT,USDT/BRL,5.15425,5.20774,5.1508,5.19191997,163480.8267418,848779.3690728614
